date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2016-11-11,0.4,-0.3,1,0.8,10,52,14.9,,1016.9,
2016-11-12,-0.8,-3,0.4,0.8,10,45,11.3,,1027.2,
2016-11-13,0.5,-3.6,2.3,0,,319,11.1,,1027.7,
2016-11-14,2.3,0,5.4,0,,279,10.1,,1033.8,
2016-11-15,0.9,-1.6,3.5,0,,198,8.7,,1028.2,
2016-11-16,3.6,0.6,5.2,1.5,,198,8.9,,1016.9,
2016-11-17,6.6,4.4,7.7,0.8,,180,10.1,,1011.7,
2016-11-18,6.7,4.4,10.1,0.3,,152,11.3,,1010.2,
2016-11-19,8.3,6.3,10.8,0,,144,11,,1012.2,
2016-11-20,8.2,5.3,10.9,6.9,,159,13.1,,1016.3,
2016-11-21,8.7,4.6,13,0,,134,16.8,,1018.2,
2016-11-22,5.4,3.1,9,0,,133,22.1,,1021.2,
2016-11-23,4.4,1.9,7.4,0,,135,13.3,,1023.3,
2016-11-24,3.3,0.8,6.3,0,,111,8,,1022.8,
2016-11-25,0.7,-0.7,4.6,0,,273,6.9,,1024.9,
2016-11-26,1.7,-1.1,6.3,0,,243,10.2,,1016.9,
2016-11-27,1.9,-0.7,4.5,0,,281,21.2,,1006.8,
2016-11-28,-1.3,-4.5,0.3,1.8,10,304,23,,1017,
2016-11-29,0,-4.7,1.4,0,10,279,17.7,,1025.7,
2016-11-30,0.2,-0.4,1.1,0.3,,263,18.5,,1020.5,
2016-12-01,1.6,0.1,2.7,0.8,,227,12.3,,1008.1,
2016-12-02,0.8,-0.5,1.8,18.5,99,317,17.3,,1004.6,
2016-12-03,1,-0.5,1.7,0.8,71,290,21.5,,1018.8,
2016-12-04,0.2,-1.3,1.1,2.3,71,281,12.5,,1028.5,
2016-12-05,-0.2,-1.7,2.3,0,61,253,11,,1026.6,
2016-12-06,0.4,-1.8,1.7,0.5,41,280,15.5,,1025.2,
2016-12-07,-2.1,-5.1,0,1,41,206,6,,1034.8,
2016-12-08,5.7,-2.3,8.5,1.5,30,258,23.3,,1020.9,
2016-12-09,6.7,5.3,8.3,0,,270,23.9,,1018,
2016-12-10,8.3,7,9.3,1.3,,269,21.2,,1014.6,
2016-12-11,6.6,4.1,9.1,7.1,,257,15.9,,1007.2,
2016-12-12,-0.4,-5.9,5.5,15.7,,341,22.5,,1017.8,
2016-12-13,-4.1,-6.7,-1,0,,223,5.7,,1027.9,
2016-12-14,1.8,-4.8,2.4,0,,274,15.6,,1019.5,
2016-12-15,0.9,-2,2.4,2.3,,10,11.6,,1030.9,
2016-12-16,-3.1,-6.2,1.1,0,,204,4.3,,1036.4,
2016-12-17,-2.1,-6.1,-1.5,0,,277,9.2,,1035,
2016-12-18,-1.3,-3.2,0.3,0,,260,8.6,,1032.3,
2016-12-19,0.6,-0.3,1.7,0.3,10,272,14.6,,1033,
2016-12-20,1.5,0.6,2.3,0,,248,10.4,,1032.9,
2016-12-21,-0.1,-2.6,1.5,0,,157,9,,1032.1,
2016-12-22,-2.4,-5.6,0.4,0,,174,4.7,,1031.6,
2016-12-23,0,-4.5,1.7,0.5,10,253,11.4,,1031.6,
2016-12-24,1.6,0.2,3.5,0.5,,212,9.6,,1023,
2016-12-25,3.7,3,4.1,3.6,,252,15.5,,1015.1,
2016-12-26,7.8,4.6,9.8,2.3,,261,19.2,,1014.7,
2016-12-27,3.7,1.8,6.9,1.8,,279,32.4,,1014.3,
2016-12-28,2,0.4,3.7,3.6,,316,25.4,,1029,
2016-12-29,-0.9,-2.7,2.2,0,,284,9.6,,1039.9,
2016-12-30,0.8,-1.4,3.1,0,10,258,12.6,,1036.2,
2016-12-31,0.6,-1.3,3.5,0,,262,13.2,,1027.5,
2017-01-01,1.7,-0.3,3.7,0,,248,11.4,,1017.3,
2017-01-02,0.9,-1,2.8,0,,260,16.2,,1010.4,
2017-01-03,-0.7,-2.4,0.8,0.8,10,251,14,,1011.2,
2017-01-04,1.3,0.3,2.5,7.1,41,254,21.9,,991.7,
2017-01-05,-7.1,-10.2,1.1,3.8,51,336,29.1,,1015.1,
2017-01-06,-13.3,-16.4,-9.8,0,51,355,20.1,,1035.8,
2017-01-07,-15.6,-18.6,-10.9,0,51,272,7.4,,1034.4,
2017-01-08,-12.7,-18.2,-6.7,0,51,277,6.8,,1030.7,
